id,name,type,power,washing capacity,drying capacity,door position,url,price,today,diff price,diff percent,28/11/21,29/11/21,30/11/21,01/12/21,02/12/21,03/12/21,05/12/21,06/12/21,07/12/21,08/12/21,09/12/21,10/12/21,11/12/21,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,24/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
46735,Samsung WD10N64FOOX/ZS,Lavadora y Secadora,Desconocido,10.5 kg.,6 kg.,Frontal,https://www.solotodo.cl/products/46735-samsung-wd10n64fooxzs,732354,,,,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,499990,479990,479990,479990,,,479990,,,,,,479990,479990,,,,,,,489990,489990,489990,489990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,789990,,,,,,,,,,,,
45805,LG WD15DGS6,Lavadora y Secadora,Desconocido,15 kg.,,Frontal,https://www.solotodo.cl/products/45805-lg-wd15dgs6,764990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819990,819990,819990,819990,819990,709990,709990,709990,709990,709990,,,,,,,,,,,,,,,
37175,LG WD20VVS6,Lavadora y Secadora,Desconocido,20 kg.,,Frontal,https://www.solotodo.cl/products/37175-lg-wd20vvs6,1049990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,,,,,,,,,,,,,,,
86737,Mabe MCL1540EEBBY1,Lavadora y Secadora,Desconocido,15 kg.,15 kg.,Frontal + Superior,https://www.solotodo.cl/products/86737-mabe-mcl1540eebby1,938740,,,,,,,,,,,,,,,,,,,,,,,,,,,959990,959990,959990,959990,959990,959990,959990,959990,959990,959990,959990,959990,999990,999990,999990,999990,999990,999990,999990,999990,999990,909990,909990,909990,909990,909990,909990,919990,919990,919990,919990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,949990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949990,,,,,,,,,,,899990,,,,,,,,,,,,,,,,,,,,,,,,,,,
21174,Samsung WD10J6410AX,Lavadora y Secadora,Desconocido,10.5 kg.,6 kg.,Frontal,https://www.solotodo.cl/products/21174-samsung-wd10j6410ax,424935,,,,429990,446390,446390,423400,423400,423400,423400,423400,423400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,379990,379990,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,,,,,,,,,,,,,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,400400,,,,,,,,,,,,,,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,495290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122273,Whirlpool WCF10BF25Z,Lavadora y Secadora,1600 W.,10.5 kg.,7 kg.,Frontal,https://www.solotodo.cl/products/122273-whirlpool-wcf10bf25z,365907,,,,349900,349900,349900,349990,349990,349990,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,339990,339990,339990,339990,499900,499900,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,499900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,349900,499990,349900,349900,349900,379900,379900,379900,379900,379900,379900,499990,379900,379900,379900,379900,379900,499900,499900,499900,499900,499900,499900,499900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68926,LG WD10VVC4S6C,Lavadora y Secadora,Desconocido,10.5 kg.,6 kg.,Frontal,https://www.solotodo.cl/products/68926-lg-wd10vvc4s6c,420413,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,419990,429990,429990,429990,429990,439990,439990,439990,419990,429990,429990,441990,429990,429990,429990,429990,429990,419990,419990,419990,419990,419990,419990,409490,449990,449990,449990,429990,429990,429990,404990,449990,449990,449990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,419990,419990,419990,419990,429990,429990,429990,429990,429990,429990,429990,429990,429990,439990,439990,439990,459990,459990,449990,449990,449990,449990,449990,449990,,,459990,,399990,399990,399990,399990,,,,459990,459990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65683,Samsung WD10M44733W,Lavadora y Secadora,Desconocido,10.5 kg.,6 kg.,Frontal,https://www.solotodo.cl/products/65683-samsung-wd10m44733w,364990,,,,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52490,Samsung WD12N64FR2X/ZS,Lavadora y Secadora,2400 W.,12 kg.,,Frontal,https://www.solotodo.cl/products/52490-samsung-wd12n64fr2xzs,459990,,,,569990,,,,449990,449990,,,,,,449990,449990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449990,449990,449990,449990,449990,449990,449990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48360,Samsung WD90M4453JW/ZS,Lavadora y Secadora,Desconocido,9 kg.,,Frontal,https://www.solotodo.cl/products/48360-samsung-wd90m4453jwzs,337133,,,,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,249990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,,439990,439990,439990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419990,419990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124060,LG WD14BVC2S6,Lavadora y Secadora,Desconocido,14 kg.,8 kg.,Frontal,https://www.solotodo.cl/products/124060-lg-wd14bvc2s6,750434,,,,719990,719990,719990,719990,719990,719990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779990,779990,779990,739990,739990,849990,849990,849990,849990,739990,739990,739990,739990,739990,769990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,739990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80850,LG WM12WVC4DF9,Lavadora y Secadora,Desconocido,12 kg.,9 kg.,Frontal,https://www.solotodo.cl/products/80850-lg-wm12wvc4df9,774338,,,,,,,,,,749990,,,,749990,749990,,,,,749990,749990,759990,759990,759990,759990,759990,,,759990,759990,,,,,,,,,,,,,,779990,779990,779990,769990,769990,,,,,,,,,,,769990,769990,,,,,,,,,,,,,,,,,,,,,,829990,829990,829990,829990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38951,LG WD9WB6,Lavadora y Secadora,2100 W.,9 kg.,,Frontal,https://www.solotodo.cl/products/38951-lg-wd9wb6,376990,,,,,,,,,,,,,,,,,,,,,,,,,,,419990,379990,379990,379990,379990,379990,379990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419990,419990,349990,349990,349990,314990,379990,,,369990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80399,Maytag MLG22PD,Lavadora y Secadora,Desconocido,10 kg.,10 kg.,Frontal,https://www.solotodo.cl/products/80399-maytag-mlg22pd,6023287,,,,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,6023287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21175,Samsung WD10J6410AW/ZS,Lavadora y Secadora,Desconocido,10.5 kg.,,Frontal,https://www.solotodo.cl/products/21175-samsung-wd10j6410awzs,390846,,,,399990,399990,404950,382800,382800,382800,382800,382800,382800,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,360650,289990,360650,360650,360650,360650,,,,499990,499990,489990,499990,,489990,360650,489990,499990,499990,499990,,,,279990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53172,LG WD22VVS6TW,Lavadora y Secadora,Desconocido,25.5 kg.,11 kg.,Frontal,https://www.solotodo.cl/products/53172-lg-wd22vvs6tw,1299990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40481,LG WD22VVS6,Lavadora y Secadora,Desconocido,22 kg.,11 kg.,Frontal,https://www.solotodo.cl/products/40481-lg-wd22vvs6,989990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989990,989990,989990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126131,Samsung WD12N64FR2W/ZS + Aspiradora Samsung Powerbot-E,Lavadora y Secadora,2400 W.,12 kg.,,Frontal,https://www.solotodo.cl/products/126131-samsung-wd12n64fr2wzs-aspiradora-samsung-powerbot-e,721750,,,,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,721750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127111,Fensa Perfect 8WD + Licuadora Somela BL-1400 RD,Lavadora y Secadora,Desconocido,8 kg.,5 kg.,Frontal,https://www.solotodo.cl/products/127111-fensa-perfect-8wd-licuadora-somela-bl-1400-rd,403321,,,,,,,,,,,,,,,,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,529980,529980,529980,529980,529980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126782,Samsung WD95T4046CE + Microondas Samsung MS28F303TAS + Plancha a Vapor Hyundai HY2472P,Lavadora y Secadora,1400 W.,9.5 kg.,6 kg.,Frontal,https://www.solotodo.cl/products/126782-samsung-wd95t4046ce-microondas-samsung-ms28f303tas-plancha-a-vapor-hyundai-hy2472p,354990,,,,,,,,,,,,,349990,349990,349990,349990,349990,349990,349990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123237,Fensa Perfect 8WD + Plancha a Vapor Somela PV780,Lavadora y Secadora,Desconocido,8 kg.,5 kg.,Frontal,https://www.solotodo.cl/products/123237-fensa-perfect-8wd-plancha-a-vapor-somela-pv780,304990,,,,,,,,,,,,,299990,299990,299990,299990,299990,299990,299990,339990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92888,Huebsch Commercial Stack,Lavadora y Secadora,Desconocido,10 kg.,10 kg.,Frontal,https://www.solotodo.cl/products/92888-huebsch-commercial-stack,4727810,,,,4727810,4727810,4727810,4727810,4727810,4727810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26299,Winia DWC-EA1430W,Lavadora y Secadora,1400 W.,10.5 kg.,,Frontal,https://www.solotodo.cl/products/26299-winia-dwc-ea1430w,359990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359990,,,,,,,,,
94124,LG WK22BS6,Lavadora y Secadora,Desconocido,Desconocido,Desconocido,Frontal,https://www.solotodo.cl/products/94124-lg-wk22bs6,,2250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250000
