id,name,price,today,diff price,diff percent,url,capacity,bus,format,08/12/21,09/12/21,10/12/21,11/12/21,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,24/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
126061,Western Digital Black SN850 2 TB (WDS200T1XHE),484867,480911,-3956,1,https://www.solotodo.cl/products/126061-western-digital-black-sn850-2-tb-wds200t1xhe,2 TB,PCI Express 4.0,M.2,496990,496990,496990,,496990,496990,496990,496990,496990,496990,496990,496990,496990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523228,517320,507018,502680,505740,505740,503330,499578,499560,495666,495195,490821,490800,490800,489497,489497,493309,451900,444708,451924,451924,511900,474500,450211,455819,457532,457532,457532,457532,463490,463490,463490,463490,481687,459990,459990,459990,459990,459990,459990,496500,497900,499900,494990,494990,494990,494990,494990,494990,494990,494990,494990,480911
74574,Kingston KC600 2 TB (SKC600/2048G),257748,255741,-2007,1,https://www.solotodo.cl/products/74574-kingston-kc600-2-tb-skc6002048g,2 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256706,256706,257418,255140,254490,254519,254519,256496,255190,255217,255217,264577,266530,268157,263607,263607,266895,267916,259920,259920,259920,259920,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741,255741
118698,Samsung 870 QVO 2 TB (MZ-77Q2T0B/AM),221704,219990,-1714,1,https://www.solotodo.cl/products/118698-samsung-870-qvo-2-tb-mz-77q2t0bam,2 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234990,234990,234990,234990,,,,,,,,,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990
54580,Team T-Force Delta S RGB 500 GB (T253TR500G3C312),86551,85900,-651,1,https://www.solotodo.cl/products/54580-team-t-force-delta-s-rgb-500-gb-t253tr500g3c312,500 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,85900,99900,99900,85900,85900,85900,85900
100643,Lenovo 800 GB (4XB7A14097),808620,802913,-5707,1,https://www.solotodo.cl/products/100643-lenovo-800-gb-4xb7a14097,800 GB,SAS,"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784175,784160,784160,776911,775116,784787,781110,781110,776911,776890,799610,799610,811350,811350,801901,801901,805153,805153,803198,805153,820468,820468,820468,768840,766253,764965,782178,837087,837087,837087,847098,841906,844059,842623,842623,861580,835399,829684,828974,828974,825448,819177,818486,802913
69480,Kingston DC450R 1920 GB (SEDC450R/1920G),346035,343708,-2327,1,https://www.solotodo.cl/products/69480-kingston-dc450r-1920-gb-sedc450r1920g,1920 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311853,316765,337800,337800,340292,342370,336553,337002,338370,338370,337548,338370,341955,341955,344805,351790,350606,350017,354182,351790,351790,351790,355997,353815,353967,353364,353364,359990,357625,355177,354875,354865,353364,350680,350384,343708
66386,Gigabyte Aorus 500 GB (GP-ASM2NE6500GTTD),109731,109000,-731,1,https://www.solotodo.cl/products/66386-gigabyte-aorus-500-gb-gp-asm2ne6500gttd,500 GB,PCI Express 4.0,M.2,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,116913,117316,116728,117316,123490,123490,116913,116728,116728,116728,110500,110500,110500,110500,110500,110500,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,109433,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108500,108400,108400,108400,108400,108400,108400,108400,108400,108400,108400,108400,108400,108400,108400,108400,108400,108400,107990,107990,108400,108400,108400,108400,108400,108400,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109830,109000,109000,109000,109000,109000,109000
68571,Team T-Force Cardea II 512 GB (TM8FP5512G0C110),104846,104151,-695,1,https://www.solotodo.cl/products/68571-team-t-force-cardea-ii-512-gb-tm8fp5512g0c110,512 GB,PCI Express 3.0,M.2,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104900,104151,104151,104151,104151,104151,104151,104151,104151,104151,104151,104151
66411,Seagate FireCuda 510 1 TB (ZP1000GM30011),221393,219990,-1403,1,https://www.solotodo.cl/products/66411-seagate-firecuda-510-1-tb-zp1000gm30011,1 TB,PCI Express 3.0,M.2,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,244990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990,219990
93092,Western Digital Black SN850 2 TB (WDS200T1X0E),345684,343580,-2104,1,https://www.solotodo.cl/products/93092-western-digital-black-sn850-2-tb-wds200t1x0e,2 TB,PCI Express 4.0,M.2,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347990,347990,347990,347990,347990,347990,316500,324500,324500,347990,332990,319900,321900,320900,320900,320900,323500,324780,299900,299900,299900,299900,299900,299900,299900,299900,299900,299900,299900,299900,291659,291992,290498,290498,286539,299900,299900,299900,299900,299900,299900,307350,312421,312421,349900,327900,311197,315101,316193,316193,316259,316259,322415,322415,322415,328942,338862,338464,342819,342819,349900,349900,349900,346900,347900,349500,338588,342515,342515,342515,342515,339768,346990,346990,346990,343580
110275,Intel DC S4500 3800 GB (SSDSC2KB038T701),1399215,1391610,-7605,1,https://www.solotodo.cl/products/110275-intel-dc-s4500-3800-gb-ssdsc2kb038t701,3800 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411778,1411778,1411778,1411778,1411778,1411778,1411778,1411778,1411778,1411778,1411778,1411778,1411778,1411778,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1393050,1391610,1391610,1391610,1391610,1411778,1391610,1391610,1391610,1391610,1391610,1391610,1391610,1391610
130185,SanDisk X400 1 TB (SD8TB8U-1T00-1122),599658,596399,-3259,1,https://www.solotodo.cl/products/130185-sandisk-x400-1-tb-sd8tb8u-1t00-1122,1 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605042,605042,605042,605042,605042,605042,605042,605042,605042,605042,605042,605042,605042,605042,597016,597016,597016,597016,597016,597016,597016,597016,597016,597016,597016,597016,597016,597016,597016,597016,597016,596399,596399,596399,596399,605042,596399,596399,596399,596399,596399,596399,596399,596399
66410,Samsung 970 Evo Plus 2 TB (MZ-V7S2T0B/AM),251175,249990,-1185,0,https://www.solotodo.cl/products/66410-samsung-970-evo-plus-2-tb-mz-v7s2t0bam,2 TB,PCI Express 3.0,M.2,289990,289990,289990,289990,289990,289990,289990,289990,,,,,,,,,,,,,,,,,,,,,,,,286990,286990,286990,286990,277990,277990,277990,277990,277990,277990,277990,277990,277990,277990,277990,277990,277990,277990,277990,277990,277990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,249900,249900,249900,249900,249900,249900,249900,249900,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,,,,,,,,,,,,,249990,249990,249990
90835,Gigabyte AORUS Gen4 2 TB (GP-AG42TB),370415,369000,-1415,0,https://www.solotodo.cl/products/90835-gigabyte-aorus-gen4-2-tb-gp-ag42tb,2 TB,PCI Express 4.0,M.2,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,379999,375930,375930,376830,379980,379980,379980,379999,379000,379000,379000,378030,378330,379000,375951,375930,375930,376230,376230,375058,372404,372380,372400,372400,372400,372400,372400,372400,342912,342912,342912,345952,347776,344736,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,344700,365792,366990,366990,366990,378990,378176,377510,377510,377547,369990,369980,364990,364990,364990,364990,374990,374990,374990,374990,374990,374990,374990,374990,374990,374990,374990,374990,374990,374990,374990,369000,369000,369000,369000,369000,369000
93191,SuperTalent NGFF DX3 512 GB (FNX512MORM),52649,52500,-149,0,https://www.solotodo.cl/products/93191-supertalent-ngff-dx3-512-gb-fnx512morm,512 GB,SATA 3 (6.0 Gb/s),M.2,,,,,,,,,,,,,,,,,,,,,,,,,,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500
82010,Gigabyte 1 TB (GP-GSM2NE3100TNTD),109286,109060,-226,0,https://www.solotodo.cl/products/82010-gigabyte-1-tb-gp-gsm2ne3100tntd,1 TB,PCI Express 3.0,M.2,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,117316,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109240,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,109200,108290,108290,108290,108290,108290,108290,108290,108290,108290,108290,108290,108280,108280,108280,105440,105440,105440,105440,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,105440,109060,109060,109060,109060,109060,109060,109060,109060,109060,109060,109060,109060,109060
64088,Kingston DC500R 3840 GB (SEDC500R/3840G),739713,738274,-1439,0,https://www.solotodo.cl/products/64088-kingston-dc500r-3840-gb-sedc500r3840g,3840 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675420,686380,686380,722840,727380,727380,721370,721370,723130,724946,723185,724936,724936,731848,738725,738725,752118,750854,750844,754648,754648,754648,754648,759003,760944,759639,759004,759639,768153,762899,762247,762237,759004,753238,752603,738274
109305,Hikvision E100 512 GB (HS-SSD-E100/512G),52409,52400,-9,0,https://www.solotodo.cl/products/109305-hikvision-e100-512-gb-hs-ssd-e100512g,512 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52600,52600,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400
87573,OWC Mercury Electra 6G 1 TB (OWCS3D7E6GT1.0),249990,249990,0,0,https://www.solotodo.cl/products/87573-owc-mercury-electra-6g-1-tb-owcs3d7e6gt10,1 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990
123981,Hikvision E3000 512 GB (HS-SSD-E3000/512G),75000,75000,0,0,https://www.solotodo.cl/products/123981-hikvision-e3000-512-gb-hs-ssd-e3000512g,512 GB,PCI Express 3.0,M.2,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000
46737,Samsung 860 EVO 2 TB (MZ-76E2T0E),350978,350978,0,0,https://www.solotodo.cl/products/46737-samsung-860-evo-2-tb-mz-76e2t0e,2 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978,350978
42997,Micron 1100 1 TB (MTFDDAK1T0TBN-1AR12ABYY),189990,189990,0,0,https://www.solotodo.cl/products/42997-micron-1100-1-tb-mtfddak1t0tbn-1ar12abyy,1 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990
91919,Samsung 870 QVO 8 TB (MZ-77Q8T0B/AM),990000,990000,0,0,https://www.solotodo.cl/products/91919-samsung-870-qvo-8-tb-mz-77q8t0bam,8 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000,990000
62016,Kingston KC2000 2 TB (SKC2000M8/2000G),439990,439990,0,0,https://www.solotodo.cl/products/62016-kingston-kc2000-2-tb-skc2000m82000g,2 TB,PCI Express 3.0,M.2,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990
87574,OWC Mercury Electra 6G 500 GB (OWCS3D7E6G500),159990,159990,0,0,https://www.solotodo.cl/products/87574-owc-mercury-electra-6g-500-gb-owcs3d7e6g500,500 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990
135770,Walram 512 GB (WAL00 SSD-512GB),45000,45000,0,0,https://www.solotodo.cl/products/135770-walram-512-gb-wal00-ssd-512gb,512 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
43107,Micron 1100 512 GB (MTFDDAK512TBN-1AR12ABYY),109990,109990,0,0,https://www.solotodo.cl/products/43107-micron-1100-512-gb-mtfddak512tbn-1ar12abyy,512 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990,109990
42794,Samsung 860 EVO 500 GB (MZ-76E500B/AM),102050,102050,0,0,https://www.solotodo.cl/products/42794-samsung-860-evo-500-gb-mz-76e500bam,500 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050,102050
72548,Seagate Barracuda 500 GB (ZA500CM10002),79990,79990,0,0,https://www.solotodo.cl/products/72548-seagate-barracuda-500-gb-za500cm10002,500 GB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990
46315,Samsung 860 Pro 2 TB (MZ-76P2T0E),541490,541490,0,0,https://www.solotodo.cl/products/46315-samsung-860-pro-2-tb-mz-76p2t0e,2 TB,SATA 3 (6.0 Gb/s),"2.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490,541490
115072,Hikvision E1000 512 GB (HS-SSD-E1000/512G/MINDER),56900,56900,0,0,https://www.solotodo.cl/products/115072-hikvision-e1000-512-gb-hs-ssd-e1000512gminder,512 GB,PCI Express 3.0,M.2,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900
104707,Samsung 980 Pro 1 TB (MZ-V8P1T0BW),213990,213990,0,0,https://www.solotodo.cl/products/104707-samsung-980-pro-1-tb-mz-v8p1t0bw,1 TB,PCI Express 4.0,M.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990,213990
