id,name,price,today,diff price,diff percent,btu,efficiency,inverter,url,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,23/05/22
100870,Splendid SAC-12-INV,418804,424990,6186,-1,12000 BTU,Desconocido,Sí,https://www.solotodo.cl/products/100870-splendid-sac-12-inv,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,400990,400990,429990,429990,400990,400990,400990,400990,400990,400990,370990,370990,370990,370990,370990,370990,370990,370990,370990,400990,400990,400990,386990,386990,386990,386990,386990,,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,401990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,437990,437990,469990,424990,469990,424990,424990,469990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,469990,469990,469990,424990,424990,469990,469990,424990,424990,424990,424990,424990,429990,424990
55923,Midea Forest MSAFC-18HRDN1 / MOAFC-18HDN1,513953,521990,8037,-2,18000 BTU,A,No,https://www.solotodo.cl/products/55923-midea-forest-msafc-18hrdn1-moafc-18hdn1,,,,,,,,,,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,505990,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521000,521990,521990,521990,521990,521990,521990,521990,521990,521990,521990,521990
99760,Kendal I2-ASM-18MDS,689137,699990,10853,-2,18000 BTU,A,Sí,https://www.solotodo.cl/products/99760-kendal-i2-asm-18mds,699990,699990,699990,789990,789990,789990,789990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,689990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,789990,789990,789990,789990,789990,789990,789990,789990,789990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,699990,699990,699990,699990
87553,TCL TAC-18CHSA/INV,619552,629990,10438,-2,18000 BTU,A,Sí,https://www.solotodo.cl/products/87553-tcl-tac-18chsainv,,,,,,,,,,,,,,,,,,,,414279,414279,414279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,,,629990,629990,629990,,,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990,629990
131701,Ursus Trotter Polar 24000BTU INV. F/C WIFI,1159221,1179990,20769,-2,24000 BTU,A,Sí,https://www.solotodo.cl/products/131701-ursus-trotter-polar-24000btu-inv-fc-wifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,1239990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1299990,1179990,1179990
131702,Ursus Trotter Polar 18000BTU INV. F/C WIFI,803580,819990,16410,-2,18000 BTU,A,Sí,https://www.solotodo.cl/products/131702-ursus-trotter-polar-18000btu-inv-fc-wifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799990,799990,799990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,869990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,899990,819990,819990
80275,Samsung AR24TSEAAWK/ZS,891641,909990,18349,-2,24000 BTU,A,Sí,https://www.solotodo.cl/products/80275-samsung-ar24tseaawkzs,827990,827990,827990,827990,827990,827990,827990,827990,827990,827990,827990,827990,827990,827990,969990,969990,969990,969990,969990,969990,969990,827990,969990,969990,969990,839990,839990,839990,839990,945990,945990,945990,945990,945990,969990,919990,919990,919990,969990,969990,969990,969990,,969990,969990,969990,969990,969990,969990,969990,969990,969990,969990,949990,949990,949990,949990,949990,862990,862990,862990,862990,862990,862990,862990,862990,862990,862990,862990,829990,829990,829990,829990,829990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,899990,899990,899990,899990,899990,899990,899990,969990,969990,899990,899990,969990,969990,969990,969990,969990,929990,929990,909990,909990
100869,Splendid SAC-09-INV,391881,399990,8109,-2,9000 BTU,A,Sí,https://www.solotodo.cl/products/100869-splendid-sac-09-inv,439990,439990,439990,439990,439990,439990,439990,439990,439990,419990,419990,419990,419990,419990,419990,439990,439990,399990,399990,399990,399990,399990,399990,399990,399990,335990,335990,335990,335990,335990,335990,335990,335990,335990,399990,399990,399990,399990,399990,399990,399990,399990,,399990,439990,439990,389990,389990,389990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,399990,399990,399990,399990,439990,399990,399990,399990,399990,439990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,439990,439990,439990,399990,399990,399990,399990,399990,399990,399990,399990,439990,399990,399990,399990,399990,399990
69275,Betterlife A-H18/LK-CL,440843,449990,9147,-2,18000 BTU,A,No,https://www.solotodo.cl/products/69275-betterlife-a-h18lk-cl,429990,429990,429990,429990,429990,429990,429990,449990,449990,409990,409990,409990,409990,409990,409990,409990,409990,499990,379990,499990,499990,449990,449990,449990,449990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,449990,449990,449990,449990,449990,449990,,449990,449990,449990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,449990,449990,449990,449990,449990,449990,449990,449990,499990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,499990,499990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,499990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,499990,449990,449990,449990,449990,449990,449990,449990,449990
65752,AKL KFR-12GW/I,440632,449990,9358,-2,12000 BTU,A,Sí,https://www.solotodo.cl/products/65752-akl-kfr-12gwi,,,,,,,,,,,,,,,,,,,,,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,449990,449990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,499990,499990,499990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,449990,449990,449990,449990,449990,449990,449990,449990,449990
131712,Thörben THOR 5 EN 1 SPLIT UV WIFI 12000 (AIAACTHO1632471),351144,359990,8846,-3,12000 BTU,A,No,https://www.solotodo.cl/products/131712-thorben-thor-5-en-1-split-uv-wifi-12000-aiaactho1632471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269990,269990,269990,269990,269990,319990,319990,359990,359990,319990,319990,319990,319990,319990,319990,319990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,399990,399990,399990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990
69276,Betterlife A-H12/LK-CL,350466,359990,9524,-3,12000 BTU,A,No,https://www.solotodo.cl/products/69276-betterlife-a-h12lk-cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990
41603,Anwo GES12ECO-INV,476904,489990,13086,-3,12000 BTU,A,Sí,https://www.solotodo.cl/products/41603-anwo-ges12eco-inv,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,526990,559990,,479990,479990,479990,479990,479990,479990,479990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,449990,449990,449990,449990,449990,449990,449990,449990,559990,559990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,415990,559990,559990,523990,523990,489990,489990
41402,Anwo GPORT12,320863,329990,9127,-3,12000 BTU,Desconocido,No,https://www.solotodo.cl/products/41402-anwo-gport12,329990,329990,319990,319990,319990,319990,319990,319990,319990,299990,299990,299990,299990,299990,299990,299990,299990,399990,319990,319990,299990,319990,319990,319990,399990,399990,399990,319990,319990,319990,319990,399990,399990,299990,299990,299990,299990,299990,299990,299990,299990,299990,,399990,399990,399990,259990,259990,259990,259990,259990,259990,259990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,259990,259990,399990,399990,259990,259990,259990,299990,299990,299990,299990,299990,299990,299990,299990,259990,259990,259990,259990,259990,259990,,,399990,399990,399990,399990,329990,399990,399990,399990,399990,399990,399990,399990,329990,329990,329990,399990,399990,399990,399990,399990,399990,399990,399990,329990,329990,329990,329990,329990,329990,329990,329990,329990,399990,399990,329990,329990,329990,329990,399990,,329990
69274,Betterlife A-H24/LK-CL,583039,599990,16951,-3,24000 BTU,A,No,https://www.solotodo.cl/products/69274-betterlife-a-h24lk-cl,569990,569990,569990,569990,569990,569990,569990,599990,599990,559990,559990,559990,559990,559990,559990,559990,559990,599990,599990,599990,599990,599990,599990,599990,589990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,,599990,599990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,569990,569990,569990,569990,569990,569990,569990,569990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,666658,666658,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,669990,599990,599990,599990,599990,599990,599990,669990,599990
83977,Bosch Climate RAC 5000 2.6-2 [9.000 BTU],523964,539990,16026,-3,9000 BTU,A,Sí,https://www.solotodo.cl/products/83977-bosch-climate-rac-5000-26-2-9000-btu,539990,539990,539990,489990,489990,489990,489990,489990,489990,489990,489990,539990,539990,539990,489990,489990,489990,489990,489990,489990,489990,489990,489990,489990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,469990,469990,469990,469990,469990,,539990,539990,539990,,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539990,539990,539990,539990,539990,539990,539990,539990
83973,Bosch Climate RAC 5000 7-2 [24.000 BTU],1156832,1199990,43158,-4,24000 BTU,A,Sí,https://www.solotodo.cl/products/83973-bosch-climate-rac-5000-7-2-24000-btu,1109990,1109990,1109990,1109990,1109990,1109990,1199990,1199990,1199990,1199990,1199990,1109990,1109990,1109990,1109990,1109990,1109990,1109990,1109990,1109990,1109990,1109990,1109990,1109990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1049990,1049990,1049990,1049990,1049990,,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990
69318,Splendid SPAP-9K,296382,309990,13608,-5,9000 BTU,Desconocido,No,https://www.solotodo.cl/products/69318-splendid-spap-9k,329990,329990,329990,299990,299990,299990,299990,299990,299990,299990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,258990,258990,258990,258990,258990,258990,258990,258990,258990,329990,309990,309990,309990,329990,289990,289990,289990,289990,289990,329990,329990,279990,279990,279990,279990,279990,279990,279990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,279990,279990,279990,309990,309990,309990,309990,309990,309990,309990,309990,309990,349990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,349990,349990,349990,309990,309990,309990,309990,309990,309990,309990,309990,349990,309990,309990,309990,309990,309990
68198,Sindelen AC-11000FC,275290,289990,14700,-5,11000 BTU,Desconocido,No,https://www.solotodo.cl/products/68198-sindelen-ac-11000fc,,,,,,,,,,,,289990,289990,289990,,,,,,,,,,,,,,,,,,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,,259990,259990,259990,259990,259990,259990,259990,,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,289990,289990,289990
41357,Kendal ECO-7000,236528,249990,13462,-6,7000 BTU,Desconocido,No,https://www.solotodo.cl/products/41357-kendal-eco-7000,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990
83976,Bosch Climate RAC 5000 3.5-2 [12.000 BTU],538956,569990,31034,-6,12000 BTU,A,Sí,https://www.solotodo.cl/products/83976-bosch-climate-rac-5000-35-2-12000-btu,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,469990,469990,469990,469990,469990,469990,469990,469990,469990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,,469990,469990,469990,469990,469990,469990,469990,469990,469990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569990,569990,569990,569990,569990,569990,569990,569990
41405,Thörben WIFI 12000 BTU,292734,309990,17256,-6,12000 BTU,Desconocido,No,https://www.solotodo.cl/products/41405-thorben-wifi-12000-btu,369990,369990,359990,359990,369990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,279990,279990,279990,279990,279990,279990,279990,279990,279990,359990,359990,329990,329990,329990,329990,329990,329990,,299990,299990,299990,279990,279990,279990,279990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,222990,309990,222990,222990,222990,222990,222990,222990,222990,222990,222990,309990,309990,309990,309990,309990,222990,222990,222990,222990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990
41584,Betterlife A-H09/LK-CL,310229,329990,19761,-6,9000 BTU,A,No,https://www.solotodo.cl/products/41584-betterlife-a-h09lk-cl,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,324992,,324992,324992,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,329990,329990,329990,329990,329990,329990,329990,329990,278564,278564,278564,329990,329990,278564,278564,278564,329990,329990,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,278564,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990
80269,Samsung AR24TSFZAWK/ZS,730176,777490,47314,-6,24000 BTU,A,Sí,https://www.solotodo.cl/products/80269-samsung-ar24tsfzawkzs,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,799990,789990,789990,789990,789990,789990,622990,622990,622990,622990,711990,711990,711990,711990,622990,739990,739990,739990,739990,739990,739990,709990,749990,,749990,749990,749990,709990,709990,709990,709990,789990,709990,709990,789990,789990,789990,789990,789990,789990,789990,789990,789990,724990,724990,724990,724990,724990,667990,667990,667990,667990,667990,667990,667990,709990,709990,709990,709990,649990,649990,699990,649990,649990,649990,649990,699990,699990,699990,699990,699990,699990,699990,724990,739990,699990,739990,739990,739990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,699990,729990,729990,729990,729990,729990,729990,729990,699990,699990,729990,729990,729990,729990,729990,729990,777490,777490,777490
41404,Thörben WIFI 9000 BTU,253182,269990,16808,-7,9000 BTU,Desconocido,No,https://www.solotodo.cl/products/41404-thorben-wifi-9000-btu,299990,299990,299990,299990,299990,299990,299990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,319990,244990,244990,244990,244990,244990,244990,244990,244990,244990,319990,319990,289990,289990,289990,289990,289990,289990,289990,264990,264990,264990,249990,249990,249990,244990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,269990,269990,349990,269990,269990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990
99849,Kendal N3ASM-12MDS,356221,379990,23769,-7,12000 BTU,A,No,https://www.solotodo.cl/products/99849-kendal-n3asm-12mds,,,,,,,,,,,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369990,,332991,332991,,332991,332991,332991,332991,332991,332991,,332991,332991,332991,332991,332991,332991,332991,379990,379990,332991,332991,332991,332991,332991,332991,329990,329990,332991,329990,329990,329990,369990,369990,379990,369990,369990,379990,379990,369990,449990,329990,329990,329990,329990,329990,329990,329990,329990,329990,369990,379990,369990,379990,369990,369990,369990,369990,379990,379990,369990,369990,379990,369990,369990,369990,369990,379990,369990,379990
69315,Splendid SPAP-12K,318056,339990,21934,-7,12000 BTU,Desconocido,No,https://www.solotodo.cl/products/69315-splendid-spap-12k,349990,349990,349990,319990,319990,319990,319990,319990,319990,319990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,279990,279990,279990,279990,279990,279990,279990,279990,279990,349990,319990,319990,319990,349990,309990,309990,309990,,309990,349990,349990,299990,299990,299990,299990,299990,299990,299990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,300990,300990,300990,319990,319990,319990,319990,319990,319990,319990,339990,339990,377490,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,379990,379990,379990,339990,339990,339990,339990,339990,339990,339990,339990,379990,339990,339990,339990,339990,339990
41403,Thörben WIFI 14000 BTU,373463,399990,26527,-7,14000 BTU,Desconocido,No,https://www.solotodo.cl/products/41403-thorben-wifi-14000-btu,389990,389990,389990,389990,389990,389990,389990,399990,399990,399990,399990,399990,399990,429990,399990,399990,399990,399990,419990,419990,419990,419990,419990,419990,419990,321990,321990,321990,321990,321990,321990,321990,321990,321990,399990,399990,379990,379990,379990,379990,379990,379990,,339990,339990,339990,319990,319990,319990,319990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,359990,459990,459990,459990,459990,259990,259990,259990,459990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990
131704,Airolite AASM 09 ATL WIFI,326016,349990,23974,-7,9000 BTU,A,No,https://www.solotodo.cl/products/131704-airolite-aasm-09-atl-wifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379990,379990,379990,379990,379990,229990,229990,229990,229990,229990,229990,229990,229990,229990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990
41964,Khöne 18000 BTU,617703,664990,47287,-8,18000 BTU,Desconocido,No,https://www.solotodo.cl/products/41964-khone-18000-btu,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,549990,549990,549990,,549990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,664990,382990,382990,382990,664990,382990,664990,664990,664990,664990,664990,382990,382990,382990,382990,382990,664990,664990,664990,664990,664990,664990,664990,382990,382990,382990,382990,382990,382990,664990,382990,664990,664990,664990,664990,382990,382990,382990,382990,664990
