id,name,type,brand,power,url,price,today,diff price,diff percent,28/11/21,29/11/21,30/11/21,01/12/21,02/12/21,03/12/21,05/12/21,06/12/21,07/12/21,08/12/21,09/12/21,10/12/21,11/12/21,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,24/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
66851,Mackie MR524,Parlante Tradicional,Mackie,50 W.,https://www.solotodo.cl/products/66851-mackie-mr524,251983,254990,3007,-1,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254989,254990,254990,254990,254990,254990,254990,254990,254990,228990,228990,228990,228990,228990,228990,228990,228990,228990,228990,228990,228990,228990,228990,228990,228990,228990,254990,254990,254990,254990,254990,254990,254990,,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990,254990
128802,Bose SoundLink Flex - Stone Blue,Parlante Portátil Bluetooth,Bose,,https://www.solotodo.cl/products/128802-bose-soundlink-flex-stone-blue,148114,149990,1876,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,143990,143990,149990,149990,149990,149990,149990,149990
52912,Bose Soundbar 500 (799702-1100),Soundbar,Bose,,https://www.solotodo.cl/products/52912-bose-soundbar-500-799702-1100,493394,499990,6596,-1,439990,439990,439990,479990,479990,479990,479990,479990,479990,,479990,479990,479990,479990,479990,479990,479990,479990,479990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,429990,429990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990
89234,Sony SRS-XB33/BC Negro,Parlante Portátil Bluetooth,Sony,30 W.,https://www.solotodo.cl/products/89234-sony-srs-xb33bc-negro,93629,94990,1361,-1,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,88990,88990,88990,88990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,89990,89990,89990,89990,89990,89990,89990,89990,99990,99990,99990,99990,99990,99990,99990,94990,94990,94990,94990,94990,94990,94990,94990,,99990,94990,94990,94990,94990,94990,94990,99990,94990,94990,94990,94990,94990,99990,94990,99990,99990,99990,89990,99990,99990,99990,94990,94990,94990,99990,99990,99990,99990,99990,84990,84990,99990,99990,84990,84990,84990,99990,89990,89990,89990,89990,84990,89990,94990,99990,94990,94990,99990,89990,89990,99990,99990,99990,89990,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,83950,94990
115086,Bose Smart Soundbar 300,Soundbar,Bose,,https://www.solotodo.cl/products/115086-bose-smart-soundbar-300,404059,409990,5931,-1,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,424990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,,379990,379990,379990,419990,419990,419990,419990,419990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,389990,389990,389990,339990,339990,339990,339990,339990,339990,339990,339990,339990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990
57679,Marshall Kilburn II (Negro),Parlante Portátil Bluetooth,Marshall,36 W.,https://www.solotodo.cl/products/57679-marshall-kilburn-ii-negro,255162,259990,4828,-2,269990,269990,269990,269990,269990,269990,,,,,,,283840,283840,283840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249990,249990,249990,259990,259990,249990,264990,,,,305560,305560,214190,216490,216490,216490,216490,249990,,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,239990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,264990,264990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990
109675,JBL IRX112BT,Parlante Tradicional,JBL,325 W.,https://www.solotodo.cl/products/109675-jbl-irx112bt,445479,453990,8511,-2,,,,,358990,358990,,,,,,,,,,,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990,453990
84791,Sony MHC-V83D,Minicomponente,Sony,,https://www.solotodo.cl/products/84791-sony-mhc-v83d,412086,419990,7904,-2,,,,,,,429990,429990,429990,,,,,,,,,,,,,,,,,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,399990,399990,399990,399990,399990,399990,399990,429990,419990,419990,419990,419990,419990,419990,429990,419990,419990,419990,399990,399990,399990,399990,419990,,389961,419990,419990,419990,419990,419990,399990,399990,399990,399990,399990,399990,399990,399990,389990,389990,389990,389990,389990,389990,389990,389990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,419990,419990,419990,419990,419990,419990,419990,419990,419990,429990,429990,419990,419990,419990,419990,419990,419990,399990,429990,419990,419990,419990,419990,419990,419990,419990,375990,375990,419990,419990,399990,399990,419990,419990,419990,419990
51861,JBL Go 2 Azul Marino,Parlante Portátil Bluetooth,JBL,3 W.,https://www.solotodo.cl/products/51861-jbl-go-2-azul-marino,24401,24900,499,-2,24990,24990,24990,24990,24990,24990,24990,24990,24990,25990,25990,25990,25990,25990,24990,24990,25990,25990,25990,25990,25990,25990,27150,27150,27150,27150,27150,27150,27150,27150,27150,29990,29990,29990,29990,29990,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900
95014,JBL Go 3 (Rojo),Parlante Portátil Bluetooth,JBL,4 W.,https://www.solotodo.cl/products/95014-jbl-go-3-rojo,34260,34990,730,-2,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,39990,39990,39990,39990,39990,39990,39990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,29990,29990,29990,29990,29990,34990,34990,34990,34990,34990,34990,34990,34990,29990,29990,29990,29990,29990,29990,29990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,36990,36990,34990,34990,34990,34990,34990
95013,JBL Go 3 (Azul),Parlante Portátil Bluetooth,JBL,4 W.,https://www.solotodo.cl/products/95013-jbl-go-3-azul,35113,35990,877,-2,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,34990,34990,34990,34990,34990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,36990,36990,36990,36990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,29990,29990,29990,29990,29990,29990,35990,35990,35990,35990,37990,35990,37990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,35990,37232,35990,35990,35990
39282,Sony MHC-V90DW,Minicomponente,Sony,2400 W.,https://www.solotodo.cl/products/39282-sony-mhc-v90dw,604527,619990,15463,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,599990,599990,599990,599990,599990,599990,599990,599990,559990,559990,599990,599990,599990,599990,599990,599990,599990,559990,559990,559990,559990,559990,559990,599990,599990,599990,599990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,589990,,589990,589990,599990,599990,579990,579990,579990,,,,,,,,,,609990,609990,559990,599990,599990,599990,609990,,,,699990,599990,599990,599990,599990,679990,679990,559990,559990,559990,559990,679990,699990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,659989,659989,659989,559990,559990,559990,629990,629990,629990,629990,649990,599990,599990,599990,599990,599990,599990,599990,619990
81261,JBL 308P MkII,Parlante Tradicional,JBL,56 W.,https://www.solotodo.cl/products/81261-jbl-308p-mkii,291123,298990,7867,-3,314900,314900,314900,314900,319990,319990,314900,314900,314900,314900,314900,314900,314900,314900,339990,314900,339990,339990,318162,314900,314900,314900,314900,314900,314900,314900,314900,314900,314900,314900,314900,314900,314900,302254,302254,302254,302254,302254,302254,302254,302254,302254,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,295891,263990,,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,318230,318230,263990,263990,263990,263990,263990,318230,318230,263990,263990,263990,298990,298990,298990,298990,298990,298990,287876,287876,287876,287876,287876,287876,287876,287876,287876,287876,287876,298990,298990,298990,254390,254390,318230,298990,298990,298990,298990,298990,298990,298990,298990,298990
51852,JBL Go 2 Rojo,Parlante Portátil Bluetooth,JBL,3 W.,https://www.solotodo.cl/products/51852-jbl-go-2-rojo,24229,24900,671,-3,22990,22990,22990,22990,22990,22990,24990,24990,24990,24990,24990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,26990,21990,26990,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,21990,24900,24900,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900
90834,Mackie CR4-XBT,Parlante Tradicional,Mackie,50 W.,https://www.solotodo.cl/products/90834-mackie-cr4-xbt,189625,194990,5365,-3,199990,199990,195990,195990,195990,195990,195990,195990,199990,195990,195990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,157136,157136,157136,157136,157136,,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,186990,329990,329990,157136,157136,157136,186990,329990,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,157136,186990,293990,293990,293990,194990,194990,194990,194990,194990,194990,194990,194990,194990,194990,194990,194990,194990,194990,302990,194990,194990,214990,214990,194990,194990,194990,194990,194990,194990,194990,194990
95493,JBL 1 Series 104-BT - Negro,Parlantes PC,JBL,60 W.,https://www.solotodo.cl/products/95493-jbl-1-series-104-bt-negro,165150,169990,4840,-3,146872,146872,146872,172790,155511,155511,155511,155511,155511,155511,155511,155511,155511,155511,155511,183990,183990,183990,183990,183990,183990,183990,183990,183990,183990,183990,172790,172790,172790,183990,183990,183990,183990,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,172790,,172790,172790,172790,172790,172790,172790,169990,169990,169990,169990,169990,169990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,165990,158990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,148990,169990,169990,169990,169990,169990,169990,169990
86165,Sony SRS-XB43/C Taupe,Parlante Portátil Bluetooth,Sony,,https://www.solotodo.cl/products/86165-sony-srs-xb43c-taupe,136003,139990,3987,-3,,,,,,,134990,134990,134990,134990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,134990,134990,134990,139990,134990,134990,134990,139990,139990,139990,139990,139990,139990,,139990,139990,139990,139990,139990,139990,139990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139990,134990,134990,134990,134990,134990,139990,139990,139990,139990,139990,139990
103535,JBL Clip 4 - Negro (JBLCLIP4BLKAM),Parlante Portátil Bluetooth,JBL,5 W.,https://www.solotodo.cl/products/103535-jbl-clip-4-negro-jblclip4blkam,43564,44990,1426,-3,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,41990,41990,41990,41990,41990,41990,41990,41990,41990,41990,44990,44990,44990,44990,44990,44990,49990,44990,44990,44990,44990,49990,49990,44990,44990,48990,48990,49990,49990,49990,49990,49990,49990,49990,49990,48990,48990,48990,49990,48990,48990,48990,48990,48990,48990,48990,49990,49990,48990,48990,48990,48990,48990,48990,46990,39990,39990,39990,39990,39990,39990,39990,44990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990
77253,JBL Bar 5.1 Surround,Soundbar,JBL,550 W.,https://www.solotodo.cl/products/77253-jbl-bar-51-surround,357813,369990,12177,-3,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,349990,349990,349990,349990,349990,349990,349990,349990,349990,329990,329990,329990,329990,329990,329990,329990,329990,,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,309990,309990,309990,309990,309990,309990,309990,309990,309990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,399990,399990,399990,399990,399990,399990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,379990,379990,419990,349990,349990,369991,369990,339990,339990,339990,339990,339990,339990,399990,399990,369990
51858,JBL Go 2 Champaña,Parlante Portátil Bluetooth,JBL,3 W.,https://www.solotodo.cl/products/51858-jbl-go-2-champana,38557,39990,1433,-4,39990,49990,49990,49990,49990,49990,49990,49990,49990,43990,43990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33990,33990,33990,49990,49990,49990,33990,33990,33990,33990,39990,39990,39990,39990,39990,39990,34990,39990,34990,34990,34990,39990,49990,49990,34990,,,34990,34990,39990,49990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,39990,,34990,34990,34990,34990,34990,34990,34990,39990,39990,34990,34990,39990,34990,34990,34990,34990,34990,34990,34990,34990,34990,39990,39990,34990,34990,34990,34990,34990,34990,49990,49990,34990,34990,39990,34990,34990,34990,34990,34990,39990,39990,39990
64461,Sony HT-X8500,Soundbar,Sony,128 W.,https://www.solotodo.cl/products/64461-sony-ht-x8500,183029,189990,6961,-4,,,,,,,199990,199990,199990,189989,189989,189989,189989,189989,189989,189989,189989,189989,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189989,189989,189989,189989,189989,189989,189989,189989,189989,189989,189989,189989,189989,,179990,179990,179990,179990,179990,179990,179990,179990,159990,159990,159990,159990,159990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,178491,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,179990,189990
53210,Bose Surround Speakers (Negro),Home Theater,Bose,100 W.,https://www.solotodo.cl/products/53210-bose-surround-speakers-negro,288697,299990,11293,-4,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,249990,249990,249990,249990,249990,249990,249990,249990,299990,299990,299990,299990,299990,299990,299990,299990,299990,249990,249990,249990,249990,249990,249990,249990,299990,299990,249990,249990,249990,249990,249990,249990,249990,,259990,259990,259990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,289990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990
111345,JBL IRX108BT,Parlante Tradicional,JBL,325 W.,https://www.solotodo.cl/products/111345-jbl-irx108bt,354773,369900,15127,-4,,,,,,,,,,,,,299990,299990,299990,307990,369990,369990,369990,349990,349990,349990,349990,349990,369990,369990,369990,369990,369990,,,,,,,,,,,,,,,,,,,,,,,,,,,307990,358900,358900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358900,358900,358900,,,,381990,381990,381990,381990,381990,369900,369900,369900,369900,369900,369900,369900,369900,381990,381990,369900,369900,369900,381990,369900,287990,287990,344990,344990,344990,344990,344990,287990,287990,287990,287990,327264,327264,327264,327264,327264,369990,381990,369990,369990,369990,369990,369990,369990,381990,369900,369900,369900,369900,369900,369900,369900,369900,369900,369900,369900,369900
50132,JBL Go 2 Negro,Parlante Portátil Bluetooth,JBL,3 W.,https://www.solotodo.cl/products/50132-jbl-go-2-negro,23753,24900,1147,-5,22990,22990,22990,22990,22990,22990,24990,21990,21990,24990,24990,24990,24990,24990,24990,22990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,21990,24990,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,19990,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,21990,21990,21990,21990,21990,21990,24900,24900,24900,24900
50515,JBL Eon 618,Caja Activa,JBL,500 W.,https://www.solotodo.cl/products/50515-jbl-eon-618,923172,968990,45818,-5,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,939990,871990,871990,871990,871990,871990,871990,871990,968990,871990,871990,871990,871990,871990,871990,871990,871990,871990,871990,871990,871990,871990,871990,871990,871990,871990,,871990,871990,871990,871990,871990,871990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,872990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,968990,,,,,,,,,,,,,,,,968990,968990,968990
132413,Marshall Emberton (Forest),Parlante Portátil Bluetooth,Marshall,20 W.,https://www.solotodo.cl/products/132413-marshall-emberton-forest,132839,139990,7151,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130890,130890,130890,130890,127990,127990,127990,,,130889,130880,130880,130880,130880,130880,130880,,,130880,,,,130880,130880,130880,125292,125292,125292,125292,125292,125292,139990,139990,149990,,,,,,,,,,139990,139990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129990,129001,129001,129001,129001,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990
88976,Sony SRS-XB23/B Black,Parlante Portátil Bluetooth,Sony,20 W.,https://www.solotodo.cl/products/88976-sony-srs-xb23b-black,56861,59990,3129,-6,54990,54990,54990,54990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,54990,54990,54990,54990,54990,54990,54990,49990,49990,49990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,54990,54990,54990,54990,54990,49990,49990,49990,49990,49990,49990,49990,49990,49990,54990,54990,54990,54990,54990,54990,54990,54990,54990,,54990,54990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,54990,49990,59990,64989,64989,64989,59990,59990,54990,54990,64989,64989,64989,64989,64989,64989,49990,49990,49990,49990,49990,49990,59990,64990,64990,64990,64990,64990,64990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,64990,59990,59990,59990,59990,59990,59990,59990,59990
