id,name,model,price,today,diff price,diff percent,capacity,format,bundle,url,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
125929,Microsoft Xbox Series S Fortnite and Rocket League Bundle,Microsoft Xbox Series S,320708,329990,9282,-3,512 GB,Sobremesa,"Fortnite 1000 V-Bucks
Fortnite Midnight Drive Pack
Rocket League 1000 Credits
Rocket League Midnight Drive Pack",https://www.solotodo.cl/products/125929-microsoft-xbox-series-s-fortnite-and-rocket-league-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329990,329990,329990,329990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319980,314990,314990,314990,314990,314990,314990,314990,312980,312980,312980,312980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314980,314990,329980,319990,329980,325900,325900,325900,325900,325900,325900,325900,319980,319980,319980,319980,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,319900,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990
90861,Microsoft Xbox Series S,Microsoft Xbox Series S,310844,319980,9136,-3,512 GB,Sobremesa,No posee,https://www.solotodo.cl/products/90861-microsoft-xbox-series-s,299990,399990,299990,309990,299990,309990,299990,299990,299990,299990,299990,299990,299990,309990,309990,309990,309990,309980,309980,309980,309980,309980,309980,309990,339990,339990,339990,309990,319990,319990,319990,319990,319990,319990,319990,319990,299990,299990,299990,299990,299990,299990,299990,299990,299990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,299990,299990,299990,299990,299990,299990,309980,309980,309980,329990,329980,329980,329980,329980,329980,329980,329980,319990,319990,319990,324990,324990,324990,324990,324990,324990,324990,329980,329980,319980,319980,319980,319980,319980,319980,319980,319980,319980,299990,299990,309990,309990,299990,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,309980,319980,319980,319980,319980,319980
91089,Nintendo Switch Refresh Neon + Mario Kart 8 Deluxe + Membresía Nintendo Switch (3 Meses),Nintendo Switch Refresh Neon,387534,399990,12456,-3,32 GB,Híbrida (Portátil y Sobremesa),"Mario Kart 8 Deluxe
Membresía Nintendo Switch (3 Meses)",https://www.solotodo.cl/products/91089-nintendo-switch-refresh-neon-mario-kart-8-deluxe-membresia-nintendo-switch-3-meses,359990,359990,359990,369990,359990,369990,359990,359990,359990,359990,359990,359990,359990,399990,,379990,379990,,,379990,379990,,,,,,,,,,,359990,359990,359990,359990,359990,,,,,359990,,,,,359990,,,,,,,,,,,,,,,,,,429990,,,,,,,,,,,,,,,,,,,,429990,,,,,,,,,,,,429990,429990,429990,,,,,,,,,,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990
104246,Nintendo Switch Refresh Neon + Super Mario Party,Nintendo Switch Refresh Neon,463255,479990,16735,-4,32 GB,Híbrida (Portátil y Sobremesa),Super Mario Party,https://www.solotodo.cl/products/104246-nintendo-switch-refresh-neon-super-mario-party,,,,,,349990,349990,,,,,,,,,,349990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369990,,,,,,,,479990,479990,479990,479990,,,,,,,,,399990,479990,479990,399990,399990,399990,479990,479990,479990,479990,479990,479990,479990,479990,479990,,479990,479990,,479990,,479990,479990,479990,479990,479990,479990,479990,479990,479990,,,479990,479990,479990,,,479990,479990,479990,479990,479990,479990,479990,479990,479990,,479990,,479990,479990
123995,Nintendo Switch Refresh Neon + Wired Controller Switch,Nintendo Switch Refresh Neon,402862,419990,17128,-4,32 GB,Híbrida (Portátil y Sobremesa),Wired Controller Switch,https://www.solotodo.cl/products/123995-nintendo-switch-refresh-neon-wired-controller-switch,339990,339990,349990,373990,373990,373990,373990,373990,373990,373990,373990,373990,373990,,,,,,,,,,,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,,,,,,,,,,,,,,,,,,419990,,419990,,,,419990,,419990,419990,419990,,419990,,,,,,,,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990,419990
125105,Nintendo Switch Lite SE Dialga and Palkia Edition,Nintendo Switch Lite Special Edition,248990,259900,10910,-4,32 GB,Portátil,No posee,https://www.solotodo.cl/products/125105-nintendo-switch-lite-se-dialga-and-palkia-edition,219990,219990,219990,219990,229990,229990,229990,229990,249990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,229990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,249990,249990,259990,259990,259900,259900,259900,249990,249990,249990,249990,259900,259900,259900,259900,259900,249990,259990,249990,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259900,259990,259900,259900,259900,259900,259900,259900,259900,259990,259900,259990,249990,249990,259900,259900,259900,259900,259900,259900,259900
69736,Nintendo Switch Lite Gray + Super Mario Maker 2,Nintendo Switch Lite Gray,296657,309990,13333,-4,32 GB,Portátil,Super Mario Maker 2,https://www.solotodo.cl/products/69736-nintendo-switch-lite-gray-super-mario-maker-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269990,269990,269990,269990,269990,269990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990
74935,Nintendo Switch Lite Turquoise + Super Mario Maker 2,Nintendo Switch Lite Turquoise,296657,309990,13333,-4,32 GB,Portátil,Super Mario Maker 2,https://www.solotodo.cl/products/74935-nintendo-switch-lite-turquoise-super-mario-maker-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269990,269990,269990,269990,269990,269990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990
103534,Nintendo Switch Joy-Con Color Monster Hunter Rise Deluxe Edition,Nintendo Switch Joy-Con Color,466421,499990,33569,-7,32 GB,Híbrida (Portátil y Sobremesa),"DLC Monster Hunter Rise
Monster Hunter Rise Deluxe Edition",https://www.solotodo.cl/products/103534-nintendo-switch-joy-con-color-monster-hunter-rise-deluxe-edition,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,,499990,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,469900,,,,,479990,479990,479990,479990,479990,479990,479990,499990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,419990,419990,419990,419990,419990,419990,419990,419990,419990,499990,499990,,499990,499990
53852,Nintendo Switch Joy-Con Neon + Super Smash Bros. Ultimate,Nintendo Switch Joy-Con Neon,419990,459990,40000,-10,32 GB,Híbrida (Portátil y Sobremesa),Super Smash Bros. Ultimate,https://www.solotodo.cl/products/53852-nintendo-switch-joy-con-neon-super-smash-bros-ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990
74920,Nintendo Switch Lite Gray + Mario Kart 8 Deluxe,Nintendo Switch Lite Gray,277990,309990,32000,-12,32 GB,Portátil,Mario Kart 8 Deluxe,https://www.solotodo.cl/products/74920-nintendo-switch-lite-gray-mario-kart-8-deluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269990,269990,269990,269990,269990,269990,,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,,,269990,269990,269990,269990,309990,309990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,309990,309990,309990,,309990,309990,309990,309990,309990,309990,309990,309990,309990
92778,Nintendo Switch Lite Gray + Animal Crossing: New Horizons,Nintendo Switch Lite Gray,277087,309990,32903,-12,32 GB,Portátil,Animal Crossing: New Horizons,https://www.solotodo.cl/products/92778-nintendo-switch-lite-gray-animal-crossing-new-horizons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,,269990,269990,269990,269990,,,269990,269990,269990,269990,309990,309990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,309990,309990,309990,,,309990,309990,,309990,309990,309990,309990,309990
74904,Nintendo Switch Lite Turquoise + Mario Kart 8 Deluxe,Nintendo Switch Lite Turquoise,276974,309990,33016,-12,32 GB,Portátil,Mario Kart 8 Deluxe,https://www.solotodo.cl/products/74904-nintendo-switch-lite-turquoise-mario-kart-8-deluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,,,269990,269990,269990,269990,309990,309990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,309990,309990,309990,,,309990,309990,,309990,309990,309990,309990,309990
134275,Nintendo Switch OLED White + Super Smash Bros. Ultimate,Nintendo Switch OLED White,490879,549990,59111,-12,64 GB,Híbrida (Portátil y Sobremesa),Super Smash Bros. Ultimate,https://www.solotodo.cl/products/134275-nintendo-switch-oled-white-super-smash-bros-ultimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479990,479990,479990,479990,479990,479990,479990,479990,469990,469990,469990,469990,469990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990
104247,Nintendo Switch Refresh Neon + The Legend of Zelda: Breath of the Wild,Nintendo Switch Refresh Neon,399514,449990,50476,-13,32 GB,Híbrida (Portátil y Sobremesa),The Legend of Zelda: Breath of the Wild,https://www.solotodo.cl/products/104247-nintendo-switch-refresh-neon-the-legend-of-zelda-breath-of-the-wild,379990,379990,379990,379990,379990,389990,389990,389990,,,,,,,,389990,389990,,,,,,389990,389990,,,,,389990,,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,389990,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,399990,399990,389990,389990,389990,389990,399990,399990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,459990,389990,389990,449990,449990,449990,459990,459990,449990,449990,449990,449990,449990,449990,449990,449990
133089,Nintendo Switch Lite Coral + The Legend of Zelda: Breath of the Wild,Nintendo Switch Lite Coral,275069,309990,34921,-13,32 GB,Portátil,The Legend of Zelda: Breath of the Wild,https://www.solotodo.cl/products/133089-nintendo-switch-lite-coral-the-legend-of-zelda-breath-of-the-wild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279990,279990,279990,279990,279990,279990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,249990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990
63534,Nintendo Switch Joy-Con Neon + Super Mario Maker 2,Nintendo Switch Joy-Con Neon,407990,459990,52000,-13,32 GB,Híbrida (Portátil y Sobremesa),Super Mario Maker 2,https://www.solotodo.cl/products/63534-nintendo-switch-joy-con-neon-super-mario-maker-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,,389990,,389990,389990,359990,359990,359990,,359990,359990,459990,459990,459990,459990,459990,459990,459990
38437,Nintendo Switch Joy-Con Neon + Mario Kart 8 Deluxe,Nintendo Switch Joy-Con Neon,398851,449990,51139,-13,32 GB,Híbrida (Portátil y Sobremesa),Mario Kart 8 Deluxe,https://www.solotodo.cl/products/38437-nintendo-switch-joy-con-neon-mario-kart-8-deluxe,399990,399990,399990,399990,399990,399990,,,,,,,,,,399990,399990,,,,,,,,,,,,399990,,399990,399990,399990,399990,399990,,,,399990,399990,399990,399990,399990,399990,399990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,399990,399990,389990,389990,389990,389990,389990,389990,389990,399990,399990,389990,389990,389990,389990,389990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,359990,359990,359990,399990,399990,399990,399990,399990,399990,399990,399990,399990,359990,359990,359990,459990,359990,359990,459990,459990,459990,459990,459990,449990,449990
110219,Nintendo Switch Refresh Neon + Super Mario Odyssey,Nintendo Switch Refresh Neon,395811,449990,54179,-14,32 GB,Híbrida (Portátil y Sobremesa),Super Mario Odyssey,https://www.solotodo.cl/products/110219-nintendo-switch-refresh-neon-super-mario-odyssey,,379990,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,389990,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,389990,449990,399990,399990,399990,399990,399990,,399990,399990,399990,399990,399990,359990,,359990,399990,399990,399990,399990,399990,399990,399990,399990,399990,359990,359990,359990,,359990,359990,449990,449990,449990,449990,449990,449990,449990
79574,Nintendo Switch Refresh Neon + New Super Mario Bros. U Deluxe,Nintendo Switch Refresh Neon,394648,449990,55342,-14,32 GB,Híbrida (Portátil y Sobremesa),New Super Mario Bros. U Deluxe,https://www.solotodo.cl/products/79574-nintendo-switch-refresh-neon-new-super-mario-bros-u-deluxe,379990,,379990,379990,379990,389990,,,,,,,,,,,,,,,,,,,,,,,389990,,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,389990,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,389990,449990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,359990,359990,359990,399990,399990,399990,399990,399990,399990,399990,399990,399990,359990,359990,359990,,359990,359990,449990,449990,449990,449990,449990,449990,449990
110218,Nintendo Switch Refresh Neon + Luigi's Mansion 3,Nintendo Switch Refresh Neon,393133,449990,56857,-14,32 GB,Híbrida (Portátil y Sobremesa),Luigi's Mansion 3,https://www.solotodo.cl/products/110218-nintendo-switch-refresh-neon-luigis-mansion-3,379990,379990,,,,389990,,,,,,,,,,,,,,,,,,,,,,,389990,,389990,389990,389990,389990,389990,,,389990,389990,,389990,389990,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,449990,449990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,359990,359990,359990,389990,389990,389990,389990,389990,389990,389990,389990,389990,359990,359990,359990,,359990,359990,449990,449990,449990,449990,449990,449990,449990
110220,Nintendo Switch Refresh Neon + Super Smash Bros. Ultimate,Nintendo Switch Refresh Neon,392847,449990,57143,-15,32 GB,Híbrida (Portátil y Sobremesa),Super Smash Bros. Ultimate,https://www.solotodo.cl/products/110220-nintendo-switch-refresh-neon-super-smash-bros-ultimate,379990,379990,,379990,379990,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,,,,389990,389990,389990,389990,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,,389990,389990,389990,389990,449990,449990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,359990,359990,359990,389990,389990,389990,389990,,389990,389990,389990,389990,359990,359990,359990,,359990,359990,449990,449990,449990,449990,449990,449990,449990
100262,Nintendo Switch Refresh Neon + Super Mario 3D World + Bowser's Fury,Nintendo Switch Refresh Neon,400803,459990,59187,-15,32 GB,Híbrida (Portátil y Sobremesa),Super Mario 3D World + Bowser's Fury,https://www.solotodo.cl/products/100262-nintendo-switch-refresh-neon-super-mario-3d-world-bowsers-fury,379990,379990,379990,379990,379990,389990,464980,464980,464980,389990,389990,464980,464980,464980,,,389990,,,,,,389990,389990,,,,,389990,,389990,389990,,389990,389990,,,,389990,,389990,389990,389990,389990,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,459990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,399990,399990,389990,389990,389990,389990,389990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,389990,389990,359990,359990,359990,399990,399990,399990,399990,399990,399990,399990,399990,399990,359990,359990,359990,459990,359990,359990,459990,459990,459990,459990,459990,459990,459990
68627,Nintendo Switch Joy-Con Neon + Mario Kart 8 Deluxe + Super Mario Bros. U Deluxe,Nintendo Switch Joy-Con Neon,454427,524990,70563,-16,32 GB,Híbrida (Portátil y Sobremesa),"Mario Kart 8 Deluxe
Super Mario Bros. U Deluxe",https://www.solotodo.cl/products/68627-nintendo-switch-joy-con-neon-mario-kart-8-deluxe-super-mario-bros-u-deluxe,,419990,419990,419990,419990,439990,,,,,,,,,,,,,,,,,,,,,,,439990,,439990,439990,439990,439990,439990,,,439990,439990,439990,439990,439990,439990,439990,439990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439990,,439990,439990,439990,439990,439990,439990,,439990,439990,439990,439990,439990,439990,,,439990,439990,,439990,524990,524990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,524990,524990,524990,,524990,524990,524990,524990,524990,524990,524990,524990,524990
83039,Nintendo Switch Joy-Con Neon + Animal Crossing: New Horizons,Nintendo Switch Joy-Con Neon,396028,459990,63962,-16,32 GB,Híbrida (Portátil y Sobremesa),Animal Crossing: New Horizons,https://www.solotodo.cl/products/83039-nintendo-switch-joy-con-neon-animal-crossing-new-horizons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,,389990,389990,389990,389990,,,389990,389990,,389990,459990,459990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990,359990,359990,359990,389990,389990,389990,389990,389990,389990,389990,389990,389990,359990,359990,359990,,359990,359990,459990,459990,459990,459990,459990,459990,459990
134803,Nintendo Switch Refresh Neon + Mario Kart Live: Home Circuit,Nintendo Switch Refresh Neon,442828,,,,32 GB,Híbrida (Portátil y Sobremesa),Mario Kart Live: Home Circuit,https://www.solotodo.cl/products/134803-nintendo-switch-refresh-neon-mario-kart-live-home-circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454990,454990,454990,439990,439990,439990,454990,454990,454990,439990,439990,439990,439990,439990,454990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,,,
131110,Sony PlayStation 5 (Blu-Ray / Glacier White) + Audífonos PlayStation + Control Adicional (Negro) + Sackboy: A Big Adventure,Sony PlayStation 5,912212,,,,825 GB,Sobremesa,"Audífonos PlayStation
Control Adicional (Negro)
Sackboy: A Big Adventure",https://www.solotodo.cl/products/131110-sony-playstation-5-blu-ray-glacier-white-audifonos-playstation-control-adicional-negro-sackboy-a-big-adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799990,799990,799990,799990,799990,,799990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899990,899990,899990,899990,899990,899990,899990,899990,,,,,829990,829990,,,,,,,,,,,,,,,,,,,,,,,,,,,1379990,1379990,,,,,,,,
98283,Nintendo Switch Joy-Con Color Mario Red & Blue Edition,Nintendo Switch Joy-Con Color,424395,,,,32 GB,Híbrida (Portátil y Sobremesa),No posee,https://www.solotodo.cl/products/98283-nintendo-switch-joy-con-color-mario-red-blue-edition,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,485990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109792,Sony PlayStation 5 (Blu-Ray / Glacier White) + Spider-Man: Miles Morales,Sony PlayStation 5,649990,,,,825 GB,Sobremesa,Spider-Man: Miles Morales,https://www.solotodo.cl/products/109792-sony-playstation-5-blu-ray-glacier-white-spider-man-miles-morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649990,649990,649990,649990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69803,Nintendo Switch Refresh Neon + Mario Kart 8 Deluxe,Nintendo Switch Refresh Neon,389085,,,,32 GB,Híbrida (Portátil y Sobremesa),Mario Kart 8 Deluxe,https://www.solotodo.cl/products/69803-nintendo-switch-refresh-neon-mario-kart-8-deluxe,379990,379990,339990,399990,399990,399990,399990,399990,,,389990,389990,389990,389990,389990,,,,,,,499990,,406990,406990,406990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349990,349990,349990,349990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114082,Sony PS4 Slim 1 TB Mega Pack [Ghost of Tsushima + God of War IV + Ratchet & Clank],Sony PlayStation 4 Slim 1 TB,474064,,,,1000 GB,Sobremesa,"Ghost Of Tsushima
God of War IV
Membresía PlayStation Plus (3 meses)
Ratchet & Clank",https://www.solotodo.cl/products/114082-sony-ps4-slim-1-tb-mega-pack-ghost-of-tsushima-god-of-war-iv-ratchet-clank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499990,499990,499990,459990,459990,469990,469990,469990,469990,469990,469990,469990,479990,479990,479990,479990,479990,479990,449990,,,,,,,469990,,,469990,,,,,,,,,,,,,,,,,,,,469990,469990,,469990,469990,469990,469990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39197,Sony PS4 Slim 500 GB + The Last Of Us + Control Adicional,Sony PlayStation 4 Slim 500 GB,469990,,,,500 GB,Sobremesa,Control Adicional,https://www.solotodo.cl/products/39197-sony-ps4-slim-500-gb-the-last-of-us-control-adicional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469990,469990,469990,469990,469990,469990,469990,469990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
